Wavelength,203.125,206.25,209.375,212.5,215.625,218.75,221.875,225,228.125,231.25,234.375,237.5,240.625,243.75,246.875,250,253.125,256.25,259.375,262.5,265.625,268.75,271.875,275,278.125,281.25,284.375,287.5,290.625,293.75,296.875,300,303.125,306.25,309.375,312.5,315.625,318.75,321.875,325,328.125,331.25,334.375,337.5,340.625,343.75,346.875,350,353.125,356.25,359.375,362.5,365.625,368.75,371.875,375,378.125,381.25,384.375,387.5,390.625,393.75,396.875,400,403.125,406.25,409.375,412.5,415.625,418.75,421.875,425,428.125,431.25,434.375,437.5,440.625,443.75,446.875,450,453.125,456.25,459.375,462.5,465.625,468.75,471.875,475,478.125,481.25,484.375,487.5,490.625,493.75,496.875,500,503.125,506.25,509.375,512.5,515.625,518.75,521.875,525,528.125,531.25,534.375,537.5,540.625,543.75,546.875,550,553.125,556.25,559.375,562.5,565.625,568.75,571.875,575,578.125,581.25,584.375,587.5,590.625,593.75,596.875,600,603.125,606.25,609.375,612.5,615.625,618.75,621.875,625,628.125,631.25,634.375,637.5,640.625,643.75,646.875,650,653.125,656.25,659.375,662.5,665.625,668.75,671.875,675,678.125,681.25,684.375,687.5,690.625,693.75,696.875,700,703.125,706.25,709.375,712.5,715.625,718.75,721.875,725,728.125,731.25,734.375,737.5,740.625,743.75,746.875,750,753.125,756.25,759.375,762.5,765.625,768.75,771.875,775,778.125,781.25,784.375,787.5,790.625,793.75,796.875,800,803.125,806.25,809.375,812.5,815.625,818.75,821.875,825,828.125,831.25,834.375,837.5,840.625,843.75,846.875,850,853.125,856.25,859.375,862.5,865.625,868.75,871.875,875,878.125,881.25,884.375,887.5,890.625,893.75,896.875,900,903.125,906.25,909.375,912.5,915.625,918.75,921.875,925,928.125,931.25,934.375,937.5,940.625,943.75,946.875,950,953.125,956.25,959.375,962.5,965.625,968.75,971.875,975,978.125,981.25,984.375,987.5,990.625,993.75,996.875,1000,1003.125,1006.25,1009.375,1012.5,1015.625,1018.75,1021.875,1025,1028.125,1031.25,1034.375,1037.5,1040.625,1043.75,1046.875,1050,1053.125,1056.25,1059.375,1062.5,1065.625,1068.75,1071.875,1075,1078.125,1081.25,1084.375,1087.5,1090.625,1093.75,1096.875,1100,1103.125,1106.25,1109.375,1112.5,1115.625,1118.75,1121.875,1125,1128.125,1131.25,1134.375,1137.5,1140.625,1143.75,1146.875,1150,1153.125,1156.25,1159.375,1162.5,1165.625,1168.75,1171.875,1175,1178.125,1181.25,1184.375,1187.5,1190.625,1193.75,1196.875,1200,1203.125,1206.25,1209.375,1212.5,1215.625,1218.75,1221.875,1225,1228.125,1231.25,1234.375,1237.5,1240.625,1243.75,1246.875,1250,1253.125,1256.25,1259.375,1262.5,1265.625,1268.75,1271.875,1275,1278.125,1281.25,1284.375,1287.5,1290.625,1293.75,1296.875,1300,1303.125,1306.25,1309.375,1312.5,1315.625,1318.75,1321.875,1325,1328.125,1331.25,1334.375,1337.5,1340.625,1343.75,1346.875,1350,1353.125,1356.25,1359.375,1362.5,1365.625,1368.75,1371.875,1375,1378.125,1381.25,1384.375,1387.5,1390.625,1393.75,1396.875,1400,1403.125,1406.25,1409.375,1412.5,1415.625,1418.75,1421.875,1425,1428.125,1431.25,1434.375,1437.5,1440.625,1443.75,1446.875,1450,1453.125,1456.25,1459.375,1462.5,1465.625,1468.75,1471.875,1475,1478.125,1481.25,1484.375,1487.5,1490.625,1493.75,1496.875,1500,1503.125,1506.25,1509.375,1512.5,1515.625,1518.75,1521.875,1525,1528.125,1531.25,1534.375,1537.5,1540.625,1543.75,1546.875,1550,1553.125,1556.25,1559.375,1562.5,1565.625,1568.75,1571.875,1575,1578.125,1581.25,1584.375,1587.5,1590.625,1593.75,1596.875,1600,1603.125,1606.25,1609.375,1612.5,1615.625,1618.75,1621.875,1625,1628.125,1631.25,1634.375,1637.5,1640.625,1643.75,1646.875,1650,1653.125,1656.25,1659.375,1662.5,1665.625,1668.75,1671.875,1675,1678.125,1681.25,1684.375,1687.5,1690.625,1693.75,1696.875,1700,1703.125,1706.25,1709.375,1712.5,1715.625,1718.75,1721.875,1725,1728.125,1731.25,1734.375,1737.5,1740.625,1743.75,1746.875,1750,1753.125,1756.25,1759.375,1762.5,1765.625,1768.75,1771.875,1775,1778.125,1781.25,1784.375,1787.5,1790.625,1793.75,1796.875,1800,1803.125,1806.25,1809.375,1812.5,1815.625,1818.75,1821.875,1825,1828.125,1831.25,1834.375,1837.5,1840.625,1843.75,1846.875,1850,1853.125,1856.25,1859.375,1862.5,1865.625,1868.75,1871.875,1875,1878.125,1881.25,1884.375,1887.5,1890.625,1893.75,1896.875,1900,1903.125,1906.25,1909.375,1912.5,1915.625,1918.75,1921.875,1925,1928.125,1931.25,1934.375,1937.5,1940.625,1943.75,1946.875,1950,1953.125,1956.25,1959.375,1962.5,1965.625,1968.75,1971.875,1975,1978.125,1981.25,1984.375,1987.5,1990.625,1993.75,1996.875,2000,2003.125,2006.25,2009.375,2012.5,2015.625,2018.75,2021.875,2025,2028.125,2031.25,2034.375,2037.5,2040.625,2043.75,2046.875,2050,2053.125,2056.25,2059.375,2062.5,2065.625,2068.75,2071.875,2075,2078.125,2081.25,2084.375,2087.5,2090.625,2093.75,2096.875,2100,2103.125,2106.25,2109.375,2112.5,2115.625,2118.75,2121.875,2125,2128.125,2131.25,2134.375,2137.5,2140.625,2143.75,2146.875,2150,2153.125,2156.25,2159.375,2162.5,2165.625,2168.75,2171.875,2175,2178.125,2181.25,2184.375,2187.5,2190.625,2193.75,2196.875,2200,2203.125,2206.25,2209.375,2212.5,2215.625,2218.75,2221.875,2225,2228.125,2231.25,2234.375,2237.5,2240.625,2243.75,2246.875,2250,2253.125,2256.25,2259.375,2262.5,2265.625,2268.75,2271.875,2275,2278.125,2281.25,2284.375,2287.5,2290.625,2293.75,2296.875,2300,2303.125,2306.25,2309.375,2312.5,2315.625,2318.75,2321.875,2325,2328.125,2331.25,2334.375,2337.5,2340.625,2343.75,2346.875,2350,2353.125,2356.25,2359.375,2362.5,2365.625,2368.75,2371.875,2375,2378.125,2381.25,2384.375,2387.5,2390.625,2393.75,2396.875,2400,2403.125,2406.25,2409.375,2412.5,2415.625,2418.75,2421.875,2425,2428.125,2431.25,2434.375,2437.5,2440.625,2443.75,2446.875,2450,2453.125,2456.25,2459.375,2462.5,2465.625,2468.75,2471.875,2475,2478.125,2481.25,2484.375,2487.5,2490.625,2493.75,2496.875,2500,2503.125,2506.25,2509.375,2512.5,2515.625,2518.75,2521.875,2525,2528.125,2531.25,2534.375,2537.5,2540.625,2543.75,2546.875,2550,2553.125,2556.25,2559.375,2562.5,2565.625,2568.75,2571.875,2575,2578.125,2581.25,2584.375,2587.5,2590.625,2593.75,2596.875,2600,2603.125,2606.25,2609.375,2612.5,2615.625,2618.75,2621.875,2625,2628.125,2631.25,2634.375,2637.5,2640.625,2643.75,2646.875,2650,2653.125,2656.25,2659.375,2662.5,2665.625,2668.75,2671.875,2675,2678.125,2681.25,2684.375,2687.5,2690.625,2693.75,2696.875,2700,2703.125,2706.25,2709.375,2712.5,2715.625,2718.75,2721.875,2725,2728.125,2731.25,2734.375,2737.5,2740.625,2743.75,2746.875,2750,2753.125,2756.25,2759.375,2762.5,2765.625,2768.75,2771.875,2775,2778.125,2781.25,2784.375,2787.5,2790.625,2793.75,2796.875,2800,2803.125,2806.25,2809.375,2812.5,2815.625,2818.75,2821.875,2825,2828.125,2831.25,2834.375,2837.5,2840.625,2843.75,2846.875,2850,2853.125,2856.25,2859.375,2862.5,2865.625,2868.75,2871.875,2875,2878.125,2881.25,2884.375,2887.5,2890.625,2893.75,2896.875,2900,2903.125,2906.25,2909.375,2912.5,2915.625,2918.75,2921.875,2925,2928.125,2931.25,2934.375,2937.5,2940.625,2943.75,2946.875,2950,2953.125,2956.25,2959.375,2962.5,2965.625,2968.75,2971.875,2975,2978.125,2981.25,2984.375,2987.5,2990.625,2993.75,2996.875,3000,3003.125,3006.25,3009.375,3012.5,3015.625,3018.75,3021.875,3025,3028.125,3031.25,3034.375,3037.5,3040.625,3043.75,3046.875,3050,3053.125,3056.25,3059.375,3062.5,3065.625,3068.75,3071.875,3075,3078.125,3081.25,3084.375,3087.5,3090.625,3093.75,3096.875,3100,3103.125,3106.25,3109.375,3112.5,3115.625,3118.75,3121.875,3125,3128.125,3131.25,3134.375,3137.5,3140.625,3143.75,3146.875,3150,3153.125,3156.25,3159.375,3162.5,3165.625,3168.75,3171.875,3175,3178.125,3181.25,3184.375,3187.5,3190.625,3193.75,3196.875,3200,3203.125,3206.25,3209.375,3212.5,3215.625,3218.75,3221.875,3225,3228.125,3231.25,3234.375,3237.5,3240.625,3243.75,3246.875,3250,3253.125,3256.25,3259.375,3262.5,3265.625,3268.75,3271.875,3275,3278.125,3281.25,3284.375,3287.5,3290.625,3293.75,3296.875,3300,3303.125,3306.25,3309.375,3312.5,3315.625,3318.75,3321.875,3325,3328.125,3331.25,3334.375,3337.5,3340.625,3343.75,3346.875,3350,3353.125,3356.25,3359.375,3362.5,3365.625,3368.75,3371.875,3375,3378.125,3381.25,3384.375,3387.5,3390.625,3393.75,3396.875,3400
F1a_1,194.711,195.593,191.532,205.412,207.096,192.73,189.15,200.968,203.699,193.116,208.313,221.094,239.398,256.143,249.242,238.377,247.542,263.553,273.625,287.823,307.384,330.113,366.704,414.42,442.288,475.294,539.712,617.842,689.406,764.756,847.518,922.987,988.915,1059.06,1141.729,1229.375,1305.183,1345.602,1388.199,1457.32,1532.444,1600.468,1680.129,1780.724,1880.09,1979.721,2071.613,2149.93,2256.8,2385.14,2508.728,2665.327,2840.021,3044.705,3221.087,3414.015,3619.039,3859.779,4101.286,4359.457,4591.256,4818.345,5077.391,5373.339,5657.06,5895.75,6142.961,6421.476,6687.587,6930.168,7159.15,7385.382,7635.518,7876.745,8091.731,8321.041,8541.148,8739.997,8950.321,9160.416,9343.003,9522.803,9704.571,9840.237,9957.462,10086.171,10196.104,10308.796,10445.338,10557.66,10620.228,10681.727,10795.371,10910.87,11008.673,11109.363,11238.316,11322.893,11376.107,11429.898,11515.453,11593.378,11665.759,11725.533,11815.468,11920.963,12006.137,12076.149,12138.617,12205.199,12287.169,12362.882,12437.786,12501.962,12532.473,12556.525,12600.652,12666.57,12725.008,12785.24,12820.483,12876.881,12918.497,12973.485,13011.368,13037.859,13069.261,13105.316,13152.776,13185.4,13225.948,13302.051,13400.56,13456.539,13506.861,13562.464,13619.002,13692.803,13734.143,13751.476,13770.792,13813.331,13882.29,13964.587,14040.449,14097.181,14144.646,14189.306,14235.397,14305.237,14371.37,14405.472,14429.438,14466.466,14521.908,14554.595,14576.078,14609.538,14631.31,14667.87,14705.57,14704.143,14695.855,14720.406,14745.982,14799.284,14828.901,14849.66,14854.368,14865.667,14885.382,14911.786,14912.456,14896.603,14858.763,14817.678,14806.986,14820.134,14773.074,14721.401,14681.47,14658.316,14651.798,14633.607,14600.291,14583.953,14584.145,14584.795,14563.058,14544.379,14573.317,14582.692,14574.021,14579.073,14534.521,14525.747,14522.072,14494.221,14483.304,14470.62,14443.001,14438.975,14456.571,14469.615,14474.8,14485.743,14505.464,14510.583,14519.772,14531.79,14546.463,14583.789,14595.934,14606.304,14650.896,14699.494,14700.953,14719.812,14780.43,14838.255,14886.219,14925.492,14960.612,15004.924,15046.507,15100.82,15157.201,15239.743,15321.822,15342.627,15337.708,15368.25,15423.218,15469.103,15535.007,15605.875,15658.114,15706.614,15741.181,15791.69,15851.173,15909.026,15956.499,15991.269,16029.103,16040.948,16048.172,16092.457,16156.91,16199.619,16235.901,16241.721,16220.702,16193.059,16210.059,16237.273,16257.415,16283.542,16295.291,16341.326,16378.84,16349.293,16329.104,16287.058,16275.355,16250.727,16223.515,16199.657,16174.89,16165.753,16145.817,16114.861,16078.573,16034.716,16004.741,15977.729,15912.17,15865.379,15847.46,15817.076,15773.45,15744.659,15717.234,15668.393,15604.472,15585.162,15584.507,15515.67,15444.108,15431.669,15399.934,15362.667,15334.921,15316.976,15291.792,15250.253,15239.597,15223.277,15181.271,15144.32,15136.42,15153.388,15131.08,15110.521,15084.605,15056.019,15070.931,15053.078,15082.003,15068.537,15071.313,15054.93,15041.039,15047.061,15071.5,15075.618,15065.265,15070.479,15084.554,15121.751,15128.176,15114.541,15110.142,15164.284,15189.733,15218.951,15221.572,15238.616,15289.357,15321.271,15345.789,15359.71,15359.021,15388.996,15421.748,15438.76,15475.421,15510.645,15552.076,15549.083,15543.875,15538.74,15551.667,15601.132,15618.999,15644.83,15653.453,15678.639,15742.701,15794.788,15781.893,15784.446,15779.014,15774.659,15778.306,15808.775,15858.297,15843.56,15791.018,15757.217,15759.271,15767.246,15775.616,15784.615,15782.744,15770.182,15752.903,15725.126,15737.069,15730.223,15685.272,15651.726,15638.562,15613.412,15589.829,15590.76,15589.544,15561.047,15555.917,15542.736,15492.217,15475.247,15447.52,15445.515,15427.294,15401.36,15396.586,15354.281,15299.202,15292.987,15262.822,15225.754,15192.39,15166.048,15139.742,15106.961,15090.042,15081.689,15069.496,15030.795,15009.307,14998.019,14961.999,14907.919,14869.7,14854.121,14783.106,14720.583,14734.267,14681.843,14657.418,14624.562,14550.299,14533.22,14520.861,14502.07,14475.426,14470.035,14456.211,14423.829,14368.627,14298.984,14280.541,14268.527,14257.062,14234.28,14188.42,14147.098,14145.908,14140.891,14085.044,14015.418,13983.441,13946.111,13895.041,13881.53,13858.748,13844.803,13801.566,13791.349,13752.592,13685.877,13616.086,13575.671,13534.67,13480.111,13428.594,13377.665,13323.586,13267.331,13216.44,13153.076,13118.48,13064.96,13011.93,12988.216,12954.25,12886.935,12810.834,12787.983,12756.971,12710.521,12648.3,12556.968,12477.625,12420.852,12373.007,12303.396,12256.71,12196.56,12114.93,12070.981,12041.205,11997.18,11940.291,11838.054,11762.667,11719.599,11669.876,11598.192,11495.508,11410.81,11388.298,11381.104,11338.57,11281.535,11222.295,11161.285,11081.873,11036.275,10967.134,10878.53,10811.52,10768.067,10769.275,10755.152,10699.336,10675.465,10643.647,10594.675,10525.912,10487.506,10430.107,10382.603,10329.546,10296.685,10235.935,10173.772,10129.246,10092.531,10048.187,10003.422,10009.027,9965.919,9930.715,9880.32,9826.973,9799.144,9739.534,9651.098,9618.428,9577.912,9544.812,9526.49,9501.459,9466.561,9444.129,9397.882,9391.061,9334.579,9254.272,9179.1,9131.598,9106.117,9083.88,9043.053,8992.937,8947.494,8889.15,8821.227,8733.157,8679.883,8665.393,8632.191,8587.771,8532.265,8466.91,8404.813,8344.77,8274.239,8234.96,8181.946,8137.396,8086.667,8045.111,8022.984,7963.442,7906.294,7813.383,7742.827,7693.21,7656.026,7627.13,7572.754,7511.245,7479.16,7431.887,7385.302,7336.443,7264.905,7191.858,7115.418,7036.577,6985.098,6906.004,6855.808,6825.546,6773.201,6722.716,6665.71,6600.124,6557.67,6508.657,6461.738,6383.636,6295.213,6223.2,6154.468,6099.147,6076.499,6067.237,6038.185,5958.062,5929.196,5894.748,5809.375,5743.188,5725.813,5697.583,5665.579,5626.035,5600.186,5563.01,5555.626,5708.968,5523.646,5400.562,5363.245,5347.838,5680.858,5749.983,5355.409,5194.03,5108.926,5083.497,5036.986,4976.605,4936.428,4908.104,4899.252,4899.767,4885.23,4883.531,4862.027,4848.56,4794.298,4752.547,4728.798,4714.486,4668.794,4643.718,4640.874,4623.308,4581.185,4548.75,4571.832,4577.952,4561.254,4522.923,4497.734,4485.291,4472.157,4442.809,4404.607,4386.948,4367.591,4346.977,4329.103,4324.75,4302.724,4277.597,4258.037,4233.493,4220.279,4195.821,4181.149,4176.531,4165.139,4165.985,4142.714,4123.399,4092.653,4055.819,4055.664,4039.874,4010.555,3984.308,3921.984,3890.986,3859.638,3869.471,3873.06,3860.024,3815.943,3771.174,3753.42,3722.161,3695.493,3678.083,3671.771,3649.018,3574.269,3516.627,3482.446,3460.67,3448.875,3403.969,3380.858,3359.309,3336.776,3291.67,3286.504,3278.39,3221.007,3169.098,3159.427,3122.991,3086.084,3037.043,3017.557,3009.232,3026.584,2974.861,2911.534,2879.462,2843.727,2824.43,2794.583,2787.235,2757.885,2706.658,2683.6,2660.261,2609.899,2586.09,2573.46,2532.574,2521.646,2512.776,2512.514,2496.81,2484.063,2448.2,2416.652,2384.817,2352.871,2333.412,2343.397,2306.687,2281.673,2256.535,2249.439,2251.821,2251.877,2221.151,2199.181,2177.253,2126.423,2105.622,2083.101,2075.339,2106.31,2091.917,2049.862,2061.431,2034.698,2029.397,2022.673,1993.38,1975.995,1965.389,1961.902,1986.664,1965.81,1974.317,1946.537,1937.958,1927.458,1936.227,1913.972,1905.597,1933.43,1934.249,1919.284,1919.123,1894.554,1877.591,1902.561,1918.702,1903.796,1882.493,1864.769,1846.056,1838.401,1827.269,1810.261,1795.135,1807.359,1827.753,1845.755,1868.496,1819.565,1796.589,1802.105,1791.957,1795.32,1782.272,1790.781,1794.494,1808.902,1800.068,1772.693,1751.772,1752.693,1715.233,1706.702,1705.941,1710.542,1697.567,1655.672,1626.636,1629.438,1624.984,1606.501,1602.631,1606.166,1555.327,1579.799,1605.527,1577.652,1555.771,1524.804,1541.312,1537.222,1534.762,1517.312,1509.984,1483.898,1438.85,1443.325,1418.771,1386.347,1371.342,1404.473,1398.697,1346.699,1377.362,1394.988,1327.52,1288.11,1278.266,1267.305,1254.95,1247.017,1234.553,1236.823,1198.038,1184.349,1155.446,1143.614,1133.999,1123.941,1130.872,1119.583,1121.526,1094.625,1089.493,1065.868,1058.937,1071.561,1060.725,1008.836,993.472,1024.051,1019.613,973.153,970.814,971.25,952.377,970.211,934.499,898.18,901.343,873.45,875.505,860.061,873.972,863.287,854.86,866.65,875.618,860.486,827.511,801.604,803.668,780.076,789.213,798.124,770.434,778.902,780.146,782.865,802.675,1288.417,1222.171,901.701,835.329,769.482,717.908,709.484,687.557,663.096,665.752,687.556,667.432,675.945,650.387,598.762,604.966,610.868,586.261,584.957,559.58,601.662,635.718,600.966,594.002,565.585,530.213,542.378,537.277,557.125,537.96,500.142,492.662,494.834,485.819,476.904,485.985,471.447,472.874,474.568,445.102,441.851,428.571,415.212,412.473,387.484,425.315,393.553,347.386,321.864,329.591,369.178,332.587,328.112,305.556,294.427,296.107,289.986,288.752,256.101,243.369,256.6,258.669,271.988,285.54,272.027,239.546,224.596,205.055,224.173,231.889,238.898,224.954,205.246,219.319,211.351,204.856,191.82,195.098,205.499,240.401,219.917,196.824,178.162,180.149,209.031,178.022,173.937,211.848,182.414,188.999,159.772,153.2,138.151,130.16,148.766,136.161,150.041,146.527,132.357,155.745,139.26,141.004,107.085,112.06,111.746,104.596,117.544,158.444,141.012,118.463,113.165,112.366,116.895,95.606,99.749,115.274,118.819,124.679,143.142,138.53,132.548,121.778,140.095,103.413,138.67,145.348,91.666,134.646,109.913,134.477,118.722,120.864,101.387,99.022,118.023,138.688,113.405,138.359,151.65,117.721,112.968
